epoch,step,train_acc,train_loss,val_acc,val_loss
0,0,0.65625,0.6891781091690063,,
0,1,0.65625,0.6866178512573242,,
0,2,0.78125,0.6714552640914917,,
0,3,0.625,0.6772392988204956,,
0,4,0.65625,0.6644682884216309,,
0,5,0.5625,0.6865826845169067,,
0,6,0.65625,0.6519138813018799,,
0,7,0.5,0.7159304618835449,,
0,8,0.75,0.6006274223327637,,
0,9,0.71875,0.6100339889526367,,
0,10,0.625,0.661870002746582,,
0,11,0.5,0.7475442886352539,,
0,12,0.8125,0.5321545600891113,,
0,13,0.71875,0.5959246158599854,,
0,14,0.4166666567325592,0.8365581631660461,,
0,14,,,0.649350643157959,0.647750735282898
1,15,0.59375,0.6934938430786133,,
1,16,0.6875,0.6168385744094849,,
1,17,0.625,0.6651671528816223,,
1,18,0.8125,0.5223418474197388,,
1,19,0.65625,0.6406841278076172,,
1,20,0.65625,0.6389377117156982,,
1,21,0.65625,0.6357250213623047,,
1,22,0.6875,0.6156266927719116,,
1,23,0.65625,0.6401363015174866,,
1,24,0.625,0.6593611836433411,,
1,25,0.5625,0.6998999118804932,,
1,26,0.53125,0.7232831120491028,,
1,27,0.6875,0.6072263717651367,,
1,28,0.65625,0.6274571418762207,,
1,29,0.75,0.5787984728813171,,
1,29,,,0.649350643157959,0.6271618604660034
2,30,0.6875,0.6125936508178711,,
2,31,0.6875,0.613473653793335,,
2,32,0.71875,0.5833556652069092,,
2,33,0.6875,0.600744903087616,,
2,34,0.59375,0.6366833448410034,,
2,35,0.59375,0.6579815745353699,,
2,36,0.625,0.632354199886322,,
2,37,0.65625,0.6165101528167725,,
2,38,0.625,0.617184042930603,,
2,39,0.4375,0.7061859369277954,,
2,40,0.75,0.5298571586608887,,
2,41,0.65625,0.5927571058273315,,
2,42,0.71875,0.4983969032764435,,
2,43,0.71875,0.5202605724334717,,
2,44,0.5833333134651184,0.5713865756988525,,
2,44,,,0.7337662577629089,0.5048227906227112
3,45,0.6875,0.5187350511550903,,
3,46,0.75,0.514557957649231,,
3,47,0.84375,0.42657986283302307,,
3,48,0.6875,0.6135044693946838,,
3,49,0.71875,0.5673292875289917,,
3,50,0.6875,0.5610403418540955,,
3,51,0.65625,0.6245967149734497,,
3,52,0.71875,0.6016381978988647,,
3,53,0.78125,0.4144837260246277,,
3,54,0.875,0.3452349603176117,,
3,55,0.8125,0.48617854714393616,,
3,56,0.59375,1.1704719066619873,,
3,57,0.84375,0.41209933161735535,,
3,58,0.78125,0.5151045918464661,,
3,59,0.8333333134651184,0.47524380683898926,,
3,59,,,0.7727272510528564,0.521626353263855
4,60,0.875,0.5047177672386169,,
4,61,0.84375,0.5271497964859009,,
4,62,0.71875,0.5899443030357361,,
4,63,0.75,0.5902807712554932,,
4,64,0.75,0.581520140171051,,
4,65,0.75,0.5744085311889648,,
4,66,0.65625,0.6004401445388794,,
4,67,0.71875,0.604067325592041,,
4,68,0.65625,0.5661859512329102,,
4,69,0.78125,0.5136785507202148,,
4,70,0.78125,0.44007253646850586,,
4,71,0.75,0.5640876889228821,,
4,72,0.75,0.47020280361175537,,
4,73,0.90625,0.3033270239830017,,
4,74,0.8333333134651184,0.5668601393699646,,
4,74,,,0.7792207598686218,0.5345038175582886
5,75,0.78125,0.5334137082099915,,
5,76,0.71875,0.5157014727592468,,
5,77,0.6875,0.627557635307312,,
5,78,0.8125,0.49501731991767883,,
5,79,0.71875,0.5535407066345215,,
5,80,0.71875,0.575657069683075,,
5,81,0.75,0.4094007611274719,,
5,82,0.71875,0.549191951751709,,
5,83,0.84375,0.3860120475292206,,
5,84,0.78125,0.5153712034225464,,
5,85,0.71875,0.565678596496582,,
5,86,0.875,0.40884876251220703,,
5,87,0.875,0.37574151158332825,,
5,88,0.8125,0.4120854139328003,,
5,89,0.75,0.40894022583961487,,
5,89,,,0.7662337422370911,0.4395676553249359
6,90,0.84375,0.41020071506500244,,
6,91,0.625,0.5867642164230347,,
6,92,0.78125,0.42863282561302185,,
6,93,0.71875,0.5624323487281799,,
6,94,0.84375,0.39718207716941833,,
6,95,0.6875,0.588875412940979,,
6,96,0.75,0.5273985862731934,,
6,97,0.78125,0.5330491662025452,,
6,98,0.71875,0.5202014446258545,,
6,99,0.84375,0.3335157632827759,,
6,100,0.8125,0.41801178455352783,,
6,101,1.0,0.2449476420879364,,
6,102,0.90625,0.2898634672164917,,
6,103,0.875,0.4169018268585205,,
6,104,0.75,0.5585852265357971,,
6,104,,,0.7922077775001526,0.43009206652641296
7,105,0.8125,0.4087248146533966,,
7,106,0.84375,0.3301060199737549,,
7,107,0.8125,0.3863248825073242,,
7,108,0.71875,0.5041547417640686,,
7,109,0.8125,0.4687042832374573,,
7,110,0.8125,0.4135645627975464,,
7,111,0.75,0.49044522643089294,,
7,112,0.6875,0.6397697329521179,,
7,113,0.90625,0.38093507289886475,,
7,114,0.875,0.4078531265258789,,
7,115,0.75,0.47898197174072266,,
7,116,0.75,0.5425531268119812,,
7,117,0.875,0.3213929533958435,,
7,118,0.84375,0.410406231880188,,
7,119,0.75,0.3902100622653961,,
7,119,,,0.7727272510528564,0.42889904975891113
8,120,0.75,0.47755110263824463,,
8,121,0.84375,0.4533884823322296,,
8,122,0.75,0.3927271366119385,,
8,123,0.78125,0.45677074790000916,,
8,124,0.625,0.5762003064155579,,
8,125,0.90625,0.2671680748462677,,
8,126,0.875,0.23248305916786194,,
8,127,0.875,0.27209562063217163,,
8,128,0.78125,0.5050873756408691,,
8,129,0.8125,0.40021276473999023,,
8,130,0.875,0.4879171550273895,,
8,131,0.6875,0.48272430896759033,,
8,132,0.8125,0.5202748775482178,,
8,133,0.75,0.5734530091285706,,
8,134,0.8333333134651184,0.3433964252471924,,
8,134,,,0.7792207598686218,0.4362059235572815
9,135,0.78125,0.42321285605430603,,
9,136,0.84375,0.4559062719345093,,
9,137,0.625,0.5010100603103638,,
9,138,0.8125,0.45702290534973145,,
9,139,0.78125,0.41591256856918335,,
9,140,0.8125,0.3770238757133484,,
9,141,0.78125,0.4439697265625,,
9,142,0.84375,0.34998947381973267,,
9,143,0.90625,0.30587583780288696,,
9,144,0.90625,0.34197813272476196,,
9,145,0.71875,0.6494957208633423,,
9,146,0.75,0.5138974785804749,,
9,147,0.84375,0.45385974645614624,,
9,148,0.875,0.2530953288078308,,
9,149,0.75,0.395699143409729,,
9,149,,,0.7532467246055603,0.5432172417640686
10,150,0.65625,0.6977630257606506,,
10,151,0.75,0.3882518410682678,,
10,152,0.875,0.2707178592681885,,
10,153,0.75,0.5340391397476196,,
10,154,0.78125,0.4617897868156433,,
10,155,0.71875,0.47267311811447144,,
10,156,0.8125,0.47457513213157654,,
10,157,0.75,0.43053728342056274,,
10,158,0.71875,0.4692997336387634,,
10,159,0.71875,0.46843355894088745,,
10,160,0.84375,0.43045443296432495,,
10,161,0.8125,0.4275760054588318,,
10,162,0.78125,0.5050936937332153,,
10,163,0.75,0.4201476573944092,,
10,164,0.6666666865348816,0.5090136528015137,,
10,164,,,0.7727272510528564,0.4299640357494354
11,165,0.8125,0.3791760802268982,,
11,166,0.875,0.35514765977859497,,
11,167,0.84375,0.2830909788608551,,
11,168,0.9375,0.17963364720344543,,
11,169,0.8125,0.628676176071167,,
11,170,0.78125,0.4947474002838135,,
11,171,0.8125,0.5848843455314636,,
11,172,0.90625,0.2675513029098511,,
11,173,0.71875,0.4671277403831482,,
11,174,0.75,0.6612870693206787,,
11,175,0.75,0.49160850048065186,,
11,176,0.6875,0.6636245250701904,,
11,177,0.78125,0.38090768456459045,,
11,178,0.6875,0.4831084907054901,,
11,179,0.8333333134651184,0.3755834400653839,,
11,179,,,0.7792207598686218,0.4492364823818207
12,180,0.84375,0.4319506287574768,,
12,181,0.8125,0.4653726816177368,,
12,182,0.84375,0.39196330308914185,,
12,183,0.75,0.46468085050582886,,
12,184,0.59375,0.5836229920387268,,
12,185,0.71875,0.47556060552597046,,
12,186,0.75,0.5222854614257812,,
12,187,0.84375,0.4314195513725281,,
12,188,0.875,0.33361566066741943,,
12,189,0.90625,0.30946242809295654,,
12,190,0.8125,0.3818749785423279,,
12,191,0.84375,0.38628247380256653,,
12,192,0.6875,0.6475802659988403,,
12,193,0.8125,0.4731525480747223,,
12,194,0.75,0.42326733469963074,,
12,194,,,0.7532467246055603,0.44761523604393005
13,195,0.8125,0.39050453901290894,,
13,196,0.875,0.43209150433540344,,
13,197,0.6875,0.4866485595703125,,
13,198,0.84375,0.32005104422569275,,
13,199,0.78125,0.39332151412963867,,
13,200,0.875,0.2984963059425354,,
13,201,0.75,0.5137872099876404,,
13,202,0.78125,0.41647031903266907,,
13,203,0.875,0.36152583360671997,,
13,204,0.875,0.348919153213501,,
13,205,0.8125,0.36587080359458923,,
13,206,0.84375,0.3558880090713501,,
13,207,0.78125,0.44527703523635864,,
13,208,0.8125,0.6112229228019714,,
13,209,1.0,0.16676940023899078,,
13,209,,,0.7402597665786743,0.4585328996181488
14,210,0.90625,0.2985849380493164,,
14,211,0.75,0.5102280378341675,,
14,212,0.90625,0.33586210012435913,,
14,213,0.875,0.3569328188896179,,
14,214,0.84375,0.3465564250946045,,
14,215,0.78125,0.45049768686294556,,
14,216,0.75,0.39714640378952026,,
14,217,0.90625,0.23009276390075684,,
14,218,0.71875,0.6160523295402527,,
14,219,0.8125,0.44884246587753296,,
14,220,0.8125,0.37085238099098206,,
14,221,0.8125,0.4434977173805237,,
14,222,0.65625,0.515178918838501,,
14,223,0.875,0.3028717637062073,,
14,224,0.8333333134651184,0.4167919456958771,,
14,224,,,0.7597402334213257,0.47232675552368164
15,225,0.75,0.4354708194732666,,
15,226,0.875,0.2917627990245819,,
15,227,0.8125,0.3434213399887085,,
15,228,0.78125,0.4485211670398712,,
15,229,0.75,0.45458704233169556,,
15,230,0.875,0.3346887230873108,,
15,231,0.8125,0.36179494857788086,,
15,232,0.84375,0.397300124168396,,
15,233,0.8125,0.47658252716064453,,
15,234,0.96875,0.26748359203338623,,
15,235,0.71875,0.46289893984794617,,
15,236,0.78125,0.4073088467121124,,
15,237,0.875,0.4356210231781006,,
15,238,0.90625,0.336259663105011,,
15,239,0.9166666865348816,0.18375039100646973,,
15,239,,,0.7857142686843872,0.440160870552063
16,240,0.78125,0.4456057548522949,,
16,241,0.875,0.3386826515197754,,
16,242,0.78125,0.4199506342411041,,
16,243,0.75,0.40912169218063354,,
16,244,0.84375,0.39243802428245544,,
16,245,0.96875,0.20457413792610168,,
