epoch,step,train_acc,train_loss,val_acc,val_loss
0,0,0.3125,0.7529253959655762,,
0,1,0.28125,0.7517395615577698,,
0,2,0.46875,0.7007757425308228,,
0,3,0.3125,0.7128435969352722,,
0,4,0.375,0.6943897008895874,,
0,5,0.6875,0.6777777671813965,,
0,6,0.71875,0.6551743745803833,,
0,7,0.6875,0.6466490030288696,,
0,8,0.53125,0.7015570402145386,,
0,9,0.78125,0.5794633030891418,,
0,10,0.75,0.5846242904663086,,
0,11,0.75,0.5750985145568848,,
0,12,0.53125,0.7531272172927856,,
0,13,0.46875,0.8236346244812012,,
0,14,0.5833333134651184,0.7233079075813293,,
0,14,,,0.649350643157959,0.6600316166877747
1,15,0.71875,0.5931861996650696,,
1,16,0.6875,0.6229435801506042,,
1,17,0.75,0.5630366802215576,,
1,18,0.71875,0.5933170318603516,,
1,19,0.59375,0.7136956453323364,,
1,20,0.5625,0.7416313886642456,,
1,21,0.65625,0.6488555073738098,,
1,22,0.71875,0.5902872085571289,,
1,23,0.71875,0.5934560298919678,,
1,24,0.59375,0.6943404674530029,,
1,25,0.5625,0.7134149074554443,,
1,26,0.5625,0.7088441848754883,,
1,27,0.65625,0.6394151449203491,,
1,28,0.59375,0.677443265914917,,
1,29,0.75,0.5856634974479675,,
1,29,,,0.649350643157959,0.6423614025115967
2,30,0.65625,0.6393362879753113,,
2,31,0.53125,0.701711118221283,,
2,32,0.625,0.6528186798095703,,
2,33,0.6875,0.6266067028045654,,
2,34,0.5625,0.6791839003562927,,
2,35,0.6875,0.6299178004264832,,
2,36,0.59375,0.6674501895904541,,
2,37,0.71875,0.613879919052124,,
2,38,0.75,0.6016461849212646,,
2,39,0.78125,0.5869722366333008,,
2,40,0.625,0.6494560241699219,,
2,41,0.65625,0.6300183534622192,,
2,42,0.5625,0.6820529699325562,,
2,43,0.75,0.5634666681289673,,
2,44,0.5,0.7324125170707703,,
2,44,,,0.649350643157959,0.6179460883140564
3,45,0.6875,0.5878475308418274,,
3,46,0.71875,0.5772204399108887,,
3,47,0.53125,0.7026370763778687,,
3,48,0.6875,0.5640056133270264,,
3,49,0.625,0.6022577285766602,,
3,50,0.625,0.6199326515197754,,
3,51,0.78125,0.5124194622039795,,
3,52,0.78125,0.49812012910842896,,
3,53,0.5625,0.6630799770355225,,
3,54,0.6875,0.5693343877792358,,
3,55,0.5625,0.5930076837539673,,
3,56,0.75,0.5537964105606079,,
3,57,0.71875,0.5625603199005127,,
3,58,0.84375,0.4565502405166626,,
3,59,0.5,0.6648088693618774,,
3,59,,,0.7532467246055603,0.4759363830089569
4,60,0.75,0.5247200727462769,,
4,61,0.71875,0.5684125423431396,,
4,62,0.78125,0.5035052299499512,,
4,63,0.71875,0.5466351509094238,,
4,64,0.71875,0.5745150446891785,,
4,65,0.875,0.3446478843688965,,
4,66,0.71875,0.7488347291946411,,
4,67,0.71875,0.6294878125190735,,
4,68,0.84375,0.40901798009872437,,
4,69,0.75,0.5997613668441772,,
4,70,0.78125,0.43936967849731445,,
4,71,0.71875,0.5801897048950195,,
4,72,0.71875,0.47500497102737427,,
4,73,0.75,0.48222750425338745,,
4,74,0.5,0.7006819844245911,,
4,74,,,0.7467532753944397,0.49580904841423035
5,75,0.8125,0.4625326991081238,,
5,76,0.78125,0.5332533121109009,,
5,77,0.75,0.547447144985199,,
5,78,0.71875,0.5405669212341309,,
5,79,0.5625,0.5497084259986877,,
5,80,0.625,0.5575792789459229,,
5,81,0.75,0.4689106345176697,,
5,82,0.71875,0.46058449149131775,,
5,83,0.71875,0.5326132774353027,,
5,84,0.5625,0.64885413646698,,
5,85,0.75,0.5472161769866943,,
5,86,0.875,0.3488253951072693,,
5,87,0.71875,0.49802035093307495,,
5,88,0.8125,0.40923240780830383,,
5,89,0.6666666865348816,0.3921041786670685,,
5,89,,,0.7402597665786743,0.49554142355918884
6,90,0.8125,0.31286394596099854,,
6,91,0.75,0.3858618140220642,,
6,92,0.84375,0.3327302634716034,,
6,93,0.71875,0.7380766868591309,,
6,94,0.71875,0.5495827794075012,,
6,95,0.875,0.319425106048584,,
6,96,0.875,0.48525944352149963,,
6,97,0.75,0.6072191596031189,,
6,98,0.59375,0.889078676700592,,
6,99,0.71875,0.5431352257728577,,
6,100,0.84375,0.44161927700042725,,
6,101,0.8125,0.43340444564819336,,
6,102,0.75,0.6062198877334595,,
6,103,0.75,0.4641008675098419,,
6,104,0.6666666865348816,0.5394440293312073,,
6,104,,,0.7272727489471436,0.47559916973114014
7,105,0.6875,0.5108975768089294,,
7,106,0.6875,0.5136160254478455,,
7,107,0.6875,0.549479067325592,,
7,108,0.8125,0.41779977083206177,,
7,109,0.90625,0.3171316385269165,,
7,110,0.75,0.45294082164764404,,
7,111,0.78125,0.45382949709892273,,
7,112,0.75,0.41059231758117676,,
7,113,0.78125,0.6026008129119873,,
7,114,0.875,0.3940111994743347,,
7,115,0.75,0.5838577747344971,,
7,116,0.78125,0.4682280123233795,,
7,117,0.8125,0.3884606957435608,,
7,118,0.8125,0.3715895414352417,,
7,119,0.75,0.4314841032028198,,
7,119,,,0.7727272510528564,0.4568525552749634
8,120,0.78125,0.3892962634563446,,
8,121,0.8125,0.4920308291912079,,
8,122,0.78125,0.33653920888900757,,
