epoch,step,train_acc,train_loss,val_acc,val_loss
0,0,0.75,0.630602240562439,,
0,1,0.625,0.6661786437034607,,
0,2,0.8125,0.600717306137085,,
0,3,0.59375,0.67629474401474,,
0,4,0.78125,0.5930566787719727,,
0,5,0.5625,0.6935607194900513,,
0,6,0.6875,0.6282356977462769,,
0,7,0.75,0.5865395665168762,,
0,8,0.65625,0.6435549259185791,,
0,9,0.65625,0.6449451446533203,,
0,10,0.5,0.7665213942527771,,
0,11,0.5,0.7693045735359192,,
0,12,0.65625,0.6451056599617004,,
0,13,0.59375,0.6923267841339111,,
0,14,0.6666666865348816,0.6366459727287292,,
0,14,,,0.649350643157959,0.6483047008514404
1,15,0.71875,0.5991616249084473,,
1,16,0.5625,0.7078384160995483,,
1,17,0.71875,0.6014057397842407,,
1,18,0.78125,0.5619101524353027,,
1,19,0.59375,0.6831180453300476,,
1,20,0.71875,0.6024109125137329,,
1,21,0.59375,0.6829427480697632,,
1,22,0.59375,0.6822620630264282,,
1,23,0.65625,0.6429316401481628,,
1,24,0.59375,0.6805679798126221,,
1,25,0.5625,0.6975095272064209,,
1,26,0.65625,0.6422692537307739,,
1,27,0.65625,0.6427233219146729,,
1,28,0.71875,0.6100025177001953,,
1,29,0.6666666865348816,0.6371665000915527,,
1,29,,,0.649350643157959,0.6461318731307983
2,30,0.78125,0.5756778717041016,,
2,31,0.53125,0.7119653820991516,,
2,32,0.59375,0.6757935285568237,,
2,33,0.5625,0.6923644542694092,,
2,34,0.5,0.7269060015678406,,
2,35,0.75,0.5929083824157715,,
2,36,0.8125,0.5617469549179077,,
2,37,0.625,0.6542215943336487,,
2,38,0.6875,0.6201119422912598,,
2,39,0.65625,0.6374478936195374,,
2,40,0.65625,0.6359230279922485,,
2,41,0.78125,0.5585967302322388,,
2,42,0.5625,0.6991395950317383,,
2,43,0.6875,0.6122193336486816,,
2,44,0.5,0.7384965419769287,,
2,44,,,0.649350643157959,0.6325742602348328
3,45,0.65625,0.6285414099693298,,
3,46,0.65625,0.6225557923316956,,
3,47,0.71875,0.5899327993392944,,
3,48,0.6875,0.5891987085342407,,
3,49,0.71875,0.5691783428192139,,
3,50,0.71875,0.5769107341766357,,
3,51,0.71875,0.5507189631462097,,
3,52,0.53125,0.7010812759399414,,
3,53,0.65625,0.6091177463531494,,
3,54,0.625,0.6300035715103149,,
3,55,0.65625,0.5800705552101135,,
3,56,0.625,0.5756235122680664,,
3,57,0.5625,0.6083593368530273,,
3,58,0.65625,0.5642094612121582,,
3,59,0.5,0.713681697845459,,
3,59,,,0.6558441519737244,0.5098050832748413
4,60,0.6875,0.4398064613342285,,
4,61,0.78125,0.5266978740692139,,
4,62,0.78125,0.4836786985397339,,
4,63,0.71875,0.5184931755065918,,
4,64,0.71875,0.6643636226654053,,
4,65,0.75,0.4757183790206909,,
4,66,0.8125,0.4107167720794678,,
4,67,0.78125,0.4375836253166199,,
4,68,0.75,0.46580708026885986,,
4,69,0.875,0.41529524326324463,,
4,70,0.78125,0.43084365129470825,,
4,71,0.8125,0.7144964337348938,,
4,72,0.625,0.955493152141571,,
4,73,0.8125,0.5302475690841675,,
4,74,0.6666666865348816,0.6671321392059326,,
4,74,,,0.7077922224998474,0.5485817790031433
5,75,0.65625,0.5311614871025085,,
5,76,0.84375,0.5333866477012634,,
5,77,0.875,0.44950270652770996,,
5,78,0.78125,0.502101480960846,,
5,79,0.71875,0.5167895555496216,,
5,80,0.8125,0.4690380096435547,,
5,81,0.84375,0.3950815498828888,,
5,82,0.65625,0.5995513200759888,,
5,83,0.78125,0.42850440740585327,,
5,84,0.5,0.8050516247749329,,
5,85,0.75,0.5085679292678833,,
5,86,0.6875,0.5469878911972046,,
5,87,0.78125,0.44470155239105225,,
5,88,0.65625,0.5863519906997681,,
5,89,0.6666666865348816,0.5077971816062927,,
5,89,,,0.7337662577629089,0.4638705551624298
6,90,0.625,0.596885621547699,,
6,91,0.71875,0.5470163822174072,,
6,92,0.6875,0.5947033166885376,,
6,93,0.9375,0.4636557698249817,,
6,94,0.6875,0.4521505832672119,,
6,95,0.875,0.3518754243850708,,
6,96,0.6875,0.5741696357727051,,
6,97,0.8125,0.34058013558387756,,
6,98,0.90625,0.2290363609790802,,
6,99,0.78125,0.6946907043457031,,
6,100,0.78125,0.523820161819458,,
6,101,0.84375,0.3842848241329193,,
6,102,0.75,0.47092345356941223,,
6,103,0.71875,0.47461414337158203,,
6,104,0.9166666865348816,0.2858777940273285,,
6,104,,,0.7597402334213257,0.43632686138153076
7,105,0.78125,0.4563198983669281,,
7,106,0.84375,0.3864419162273407,,
7,107,0.78125,0.5786521434783936,,
7,108,0.6875,0.516900897026062,,
7,109,0.75,0.507671594619751,,
7,110,0.8125,0.3521369695663452,,
7,111,0.71875,0.5029587149620056,,
7,112,0.75,0.6167621612548828,,
7,113,0.71875,0.44593530893325806,,
7,114,0.84375,0.4663715660572052,,
7,115,0.75,0.45786237716674805,,
7,116,0.78125,0.47474706172943115,,
7,117,0.8125,0.3489225506782532,,
7,118,0.84375,0.39251118898391724,,
7,119,0.9166666865348816,0.25005394220352173,,
7,119,,,0.7597402334213257,0.46299055218696594
8,120,0.90625,0.2500089704990387,,
