epoch,step,train_acc,train_loss,val_acc,val_loss
0,0,0.5625,0.6890195608139038,,
0,1,0.625,0.6824272871017456,,
0,2,0.8125,0.6603670120239258,,
0,3,0.6875,0.665177583694458,,
0,4,0.6875,0.6560164093971252,,
0,5,0.625,0.6663393974304199,,
0,6,0.71875,0.626789927482605,,
0,7,0.59375,0.6760379076004028,,
0,8,0.59375,0.6778928637504578,,
0,9,0.59375,0.6796298623085022,,
0,10,0.6875,0.622825562953949,,
0,11,0.59375,0.6852462291717529,,
0,12,0.625,0.6657935380935669,,
0,13,0.75,0.5740441083908081,,
0,14,0.5833333134651184,0.69976806640625,,
0,14,,,0.649350643157959,0.6493725180625916
1,15,0.65625,0.6438817977905273,,
1,16,0.53125,0.7431029081344604,,
1,17,0.75,0.5709748268127441,,
1,18,0.84375,0.4978525936603546,,
1,19,0.71875,0.5946232080459595,,
1,20,0.65625,0.6438932418823242,,
1,21,0.5625,0.7208000421524048,,
1,22,0.65625,0.6431360244750977,,
1,23,0.65625,0.6448686718940735,,
1,24,0.5625,0.7160651683807373,,
1,25,0.59375,0.6872366666793823,,
1,26,0.6875,0.6166583299636841,,
1,27,0.625,0.6590269207954407,,
1,28,0.59375,0.68010014295578,,
1,29,0.75,0.5810431838035583,,
1,29,,,0.649350643157959,0.6399198174476624
2,30,0.65625,0.6356348991394043,,
2,31,0.65625,0.6336829662322998,,
2,32,0.6875,0.616802453994751,,
2,33,0.625,0.6547435522079468,,
2,34,0.625,0.6474217176437378,,
2,35,0.625,0.6506220698356628,,
2,36,0.625,0.6474555730819702,,
2,37,0.6875,0.6088089942932129,,
2,38,0.78125,0.5543774366378784,,
2,39,0.59375,0.656825602054596,,
2,40,0.53125,0.6947839260101318,,
2,41,0.59375,0.6381914615631104,,
2,42,0.78125,0.5412458181381226,,
2,43,0.625,0.6273548603057861,,
2,44,0.75,0.5366764664649963,,
2,44,,,0.649350643157959,0.5811171531677246
3,45,0.75,0.5283048152923584,,
3,46,0.6875,0.5263330936431885,,
3,47,0.71875,0.5537691116333008,,
3,48,0.75,0.49680209159851074,,
3,49,0.6875,0.5816031694412231,,
3,50,0.75,0.4876626133918762,,
3,51,0.71875,0.5039138197898865,,
3,52,0.71875,0.5647062659263611,,
3,53,0.875,0.4051203429698944,,
3,54,0.65625,0.5328043699264526,,
3,55,0.71875,0.6905454993247986,,
3,56,0.8125,0.43566614389419556,,
3,57,0.8125,0.46032142639160156,,
3,58,0.75,0.6232103705406189,,
3,59,0.75,0.4303794205188751,,
3,59,,,0.7532467246055603,0.4539855718612671
4,60,0.75,0.4698791205883026,,
4,61,0.9375,0.2926024794578552,,
4,62,0.6875,0.630154013633728,,
4,63,0.875,0.3010219931602478,,
4,64,0.84375,0.3702451288700104,,
4,65,0.8125,0.3995576500892639,,
4,66,0.84375,0.40450531244277954,,
4,67,0.59375,0.5799463987350464,,
4,68,0.71875,0.5402795076370239,,
4,69,0.71875,0.5930837392807007,,
4,70,0.78125,0.3813180923461914,,
4,71,0.78125,0.43769317865371704,,
4,72,0.75,0.5240927934646606,,
4,73,0.6875,0.7093256115913391,,
4,74,0.6666666865348816,0.6620563864707947,,
4,74,,,0.7207792401313782,0.5173676013946533
5,75,0.71875,0.5714026689529419,,
5,76,0.8125,0.4678444266319275,,
5,77,0.71875,0.5962703227996826,,
5,78,0.71875,0.5809576511383057,,
5,79,0.65625,0.5694235563278198,,
5,80,0.875,0.3391880989074707,,
5,81,0.6875,0.5236926078796387,,
5,82,0.4375,0.8116980791091919,,
5,83,0.78125,0.40267378091812134,,
5,84,0.6875,0.5731675624847412,,
5,85,0.875,0.31369316577911377,,
5,86,0.78125,0.4151628613471985,,
5,87,0.75,0.4801543056964874,,
5,88,0.75,0.5992845296859741,,
5,89,0.9166666865348816,0.2822999954223633,,
5,89,,,0.7857142686843872,0.4286985993385315
6,90,0.75,0.41922664642333984,,
6,91,0.96875,0.24136538803577423,,
6,92,0.71875,0.5370675921440125,,
6,93,0.75,0.555210292339325,,
6,94,0.75,0.4710855185985565,,
6,95,0.875,0.30916398763656616,,
6,96,0.875,0.35108181834220886,,
6,97,0.6875,0.4992179870605469,,
6,98,0.8125,0.49043574929237366,,
6,99,0.75,0.4723765552043915,,
6,100,0.84375,0.4146556556224823,,
6,101,0.78125,0.528766930103302,,
6,102,0.8125,0.4693351984024048,,
6,103,0.8125,0.44899097084999084,,
6,104,0.9166666865348816,0.38411104679107666,,
6,104,,,0.7402597665786743,0.47289395332336426
7,105,0.5625,0.6551743149757385,,
7,106,0.71875,0.4510922133922577,,
7,107,0.75,0.4716107249259949,,
7,108,0.5625,0.6218874454498291,,
7,109,0.75,0.5107815861701965,,
7,110,0.84375,0.4624288082122803,,
7,111,0.65625,0.49367254972457886,,
7,112,0.90625,0.3828505873680115,,
7,113,0.84375,0.360271155834198,,
7,114,0.84375,0.3787417411804199,,
7,115,0.8125,0.5153751969337463,,
7,116,0.78125,0.40485042333602905,,
7,117,0.90625,0.33620646595954895,,
7,118,0.8125,0.44428467750549316,,
7,119,1.0,0.1363469958305359,,
7,119,,,0.7597402334213257,0.527225911617279
8,120,0.84375,0.45978420972824097,,
8,121,0.875,0.44196057319641113,,
8,122,0.78125,0.6237943768501282,,
8,123,0.8125,0.4938744306564331,,
8,124,0.84375,0.4917570650577545,,
8,125,0.90625,0.2644936740398407,,
8,126,0.78125,0.5008407235145569,,
8,127,0.8125,0.4620654582977295,,
8,128,0.78125,0.5083016753196716,,
8,129,0.8125,0.4574761390686035,,
8,130,0.71875,0.6176884174346924,,
8,131,0.78125,0.48228269815444946,,
8,132,0.84375,0.4064430594444275,,
8,133,0.78125,0.4609367847442627,,
8,134,0.9166666865348816,0.3464967906475067,,
8,134,,,0.7727272510528564,0.45096999406814575
9,135,0.84375,0.4026497006416321,,
9,136,0.90625,0.3426632285118103,,
9,137,0.8125,0.3647885024547577,,
9,138,0.75,0.4048996567726135,,
9,139,0.75,0.4207218289375305,,
9,140,0.875,0.4209771752357483,,
9,141,0.78125,0.5078558325767517,,
9,142,0.8125,0.756369948387146,,
9,143,0.78125,0.39319849014282227,,
9,144,0.875,0.2676083445549011,,
9,145,0.6875,0.6665908694267273,,
9,146,0.8125,0.4630035161972046,,
9,147,0.8125,0.3909808099269867,,
9,148,0.71875,0.4223026931285858,,
9,149,0.75,0.4143895208835602,,
9,149,,,0.7532467246055603,0.4607781767845154
10,150,0.8125,0.3798820972442627,,
10,151,0.75,0.4295438528060913,,
10,152,0.78125,0.5303938388824463,,
10,153,0.875,0.31244051456451416,,
10,154,0.8125,0.4296092092990875,,
10,155,0.90625,0.2970696985721588,,
10,156,0.84375,0.4481152892112732,,
10,157,0.8125,0.49569013714790344,,
10,158,0.8125,0.3557248115539551,,
10,159,0.75,0.5540763735771179,,
10,160,0.84375,0.3087371587753296,,
10,161,0.90625,0.25825566053390503,,
10,162,0.84375,0.3950904607772827,,
10,163,0.71875,0.5768430829048157,,
10,164,0.75,0.3981526792049408,,
10,164,,,0.7467532753944397,0.4813181459903717
11,165,0.75,0.44688093662261963,,
11,166,0.75,0.4909674823284149,,
11,167,0.90625,0.3110741972923279,,
11,168,0.84375,0.33550435304641724,,
11,169,0.75,0.49317920207977295,,
11,170,0.90625,0.40077680349349976,,
11,171,0.8125,0.3537156879901886,,
11,172,0.75,0.5125200152397156,,
11,173,0.84375,0.3354763090610504,,
11,174,0.875,0.3578319549560547,,
11,175,0.78125,0.4030090570449829,,
11,176,0.875,0.3520476222038269,,
11,177,0.75,0.5523933172225952,,
11,178,0.84375,0.4372271001338959,,
11,179,0.75,0.3905741274356842,,
11,179,,,0.7662337422370911,0.4800565540790558
12,180,0.90625,0.2745016813278198,,
12,181,0.75,0.45616286993026733,,
12,182,0.875,0.3382487893104553,,
12,183,0.875,0.335880309343338,,
12,184,0.84375,0.3626139760017395,,
12,185,0.75,0.4403286576271057,,
12,186,0.8125,0.4230278432369232,,
12,187,0.84375,0.3779076337814331,,
12,188,0.875,0.3878506124019623,,
12,189,0.75,0.5206061005592346,,
12,190,0.90625,0.22037450969219208,,
12,191,0.84375,0.35368695855140686,,
12,192,0.75,0.4302762746810913,,
12,193,0.78125,0.5936899185180664,,
12,194,0.9166666865348816,0.23776698112487793,,
12,194,,,0.7727272510528564,0.4502498209476471
13,195,0.9375,0.29624223709106445,,
13,196,0.875,0.37361329793930054,,
13,197,0.75,0.37851953506469727,,
13,198,0.875,0.27269530296325684,,
13,199,0.90625,0.23559756577014923,,
13,200,0.78125,0.4958529472351074,,
13,201,0.84375,0.3549286425113678,,
13,202,0.75,0.45926886796951294,,
13,203,0.8125,0.39361321926116943,,
13,204,0.90625,0.26608696579933167,,
13,205,0.6875,0.6244839429855347,,
13,206,0.8125,0.39656734466552734,,
13,207,0.84375,0.3843522071838379,,
13,208,0.9375,0.30760738253593445,,
13,209,0.8333333134651184,0.22567236423492432,,
13,209,,,0.7792207598686218,0.4762081801891327
14,210,0.78125,0.39637234807014465,,
14,211,0.8125,0.5261947512626648,,
14,212,0.84375,0.32246047258377075,,
14,213,0.9375,0.3107297420501709,,
14,214,0.90625,0.34150493144989014,,
14,215,0.90625,0.29128754138946533,,
14,216,0.78125,0.4231468737125397,,
14,217,0.9375,0.1931212842464447,,
14,218,0.875,0.3274090886116028,,
14,219,0.90625,0.23510050773620605,,
14,220,0.84375,0.3134593069553375,,
14,221,0.90625,0.2778202295303345,,
14,222,0.8125,0.436919242143631,,
14,223,0.71875,0.5407744646072388,,
14,224,0.75,0.5026425719261169,,
14,224,,,0.7792207598686218,0.48543205857276917
15,225,0.8125,0.4624512791633606,,
15,226,0.8125,0.408774197101593,,
15,227,0.75,0.3999301493167877,,
15,228,0.875,0.34517523646354675,,
15,229,0.9375,0.22244036197662354,,
15,230,0.84375,0.35600924491882324,,
15,231,0.90625,0.31733226776123047,,
15,232,0.8125,0.32021474838256836,,
15,233,0.84375,0.4689372777938843,,
15,234,0.8125,0.3267279267311096,,
15,235,0.8125,0.42500782012939453,,
15,236,0.90625,0.27004188299179077,,
15,237,0.84375,0.3227086663246155,,
15,238,0.84375,0.398867130279541,,
15,239,0.5833333134651184,1.01689612865448,,
15,239,,,0.7727272510528564,0.46679529547691345
16,240,0.78125,0.4246963858604431,,
16,241,0.84375,0.33119502663612366,,
16,242,0.875,0.2961472272872925,,
