epoch,step,train_acc,train_loss,val_acc,val_loss
0,0,0.3125,0.7193659543991089,,
0,1,0.3125,0.7123127579689026,,
0,2,0.46875,0.694340705871582,,
0,3,0.71875,0.6886836290359497,,
0,4,0.4375,0.700360119342804,,
0,5,0.6875,0.6640828847885132,,
0,6,0.8125,0.6226706504821777,,
0,7,0.71875,0.6291124224662781,,
0,8,0.71875,0.6151349544525146,,
0,9,0.53125,0.7200151681900024,,
0,10,0.59375,0.6862537860870361,,
0,11,0.6875,0.6168244481086731,,
0,12,0.84375,0.4885219931602478,,
0,13,0.53125,0.7671023607254028,,
0,14,0.5,0.8066098093986511,,
0,14,,,0.649350643157959,0.6547107100486755
1,15,0.6875,0.6196475028991699,,
1,16,0.625,0.6713786125183105,,
1,17,0.46875,0.812758207321167,,
1,18,0.53125,0.7502918839454651,,
1,19,0.6875,0.6126338839530945,,
1,20,0.5625,0.6976267099380493,,
1,21,0.5625,0.6863932609558105,,
1,22,0.6875,0.6138566732406616,,
1,23,0.71875,0.6092326641082764,,
1,24,0.71875,0.6054048538208008,,
1,25,0.78125,0.5891541242599487,,
1,26,0.53125,0.6792130470275879,,
1,27,0.8125,0.5749866962432861,,
1,28,0.75,0.5787975788116455,,
1,29,0.6666666865348816,0.6290197372436523,,
1,29,,,0.649350643157959,0.6075776219367981
2,30,0.65625,0.618161141872406,,
2,31,0.71875,0.5499845743179321,,
2,32,0.75,0.5211325883865356,,
2,33,0.5,0.6898478865623474,,
2,34,0.59375,0.6076699495315552,,
2,35,0.5,0.7208213806152344,,
2,36,0.625,0.6146074533462524,,
2,37,0.6875,0.5076774954795837,,
2,38,0.625,0.5980330109596252,,
2,39,0.65625,0.5171956419944763,,
2,40,0.75,0.4423862099647522,,
2,41,0.65625,0.45612090826034546,,
2,42,0.6875,0.6229904294013977,,
2,43,0.8125,0.40796780586242676,,
2,44,0.6666666865348816,0.5554350018501282,,
2,44,,,0.7597402334213257,0.475934773683548
3,45,0.75,0.5615978240966797,,
3,46,0.71875,0.5912652611732483,,
3,47,0.75,0.5022203922271729,,
3,48,0.75,0.46806642413139343,,
3,49,0.6875,0.5008296966552734,,
3,50,0.78125,0.4318855404853821,,
3,51,0.6875,0.6452412009239197,,
3,52,0.78125,0.42283758521080017,,
3,53,0.875,0.30114439129829407,,
3,54,0.8125,0.5202794075012207,,
3,55,0.71875,0.6144824028015137,,
3,56,0.8125,0.4887205958366394,,
3,57,0.875,0.33508747816085815,,
3,58,0.84375,0.4334011673927307,,
3,59,0.75,0.47707176208496094,,
3,59,,,0.7532467246055603,0.45591309666633606
4,60,0.8125,0.4227648377418518,,
4,61,0.9375,0.32716190814971924,,
4,62,0.71875,0.5220117568969727,,
4,63,0.8125,0.2903476357460022,,
4,64,0.71875,0.5226001739501953,,
4,65,0.84375,0.3275867700576782,,
4,66,0.84375,0.3671232759952545,,
4,67,0.75,0.499567449092865,,
4,68,0.75,0.6982375979423523,,
4,69,0.78125,0.5440367460250854,,
4,70,0.6875,0.6140737533569336,,
4,71,0.6875,0.5677966475486755,,
4,72,0.75,0.5808795690536499,,
4,73,0.71875,0.5767970085144043,,
4,74,0.6666666865348816,0.575417697429657,,
4,74,,,0.7402597665786743,0.49430227279663086
5,75,0.875,0.46714362502098083,,
5,76,0.78125,0.47612354159355164,,
5,77,0.8125,0.49177223443984985,,
5,78,0.59375,0.6205729842185974,,
5,79,0.8125,0.3864251375198364,,
5,80,0.84375,0.39535951614379883,,
5,81,0.84375,0.4672352075576782,,
5,82,0.90625,0.37652480602264404,,
5,83,0.6875,0.6669397354125977,,
5,84,0.75,0.470242440700531,,
5,85,0.9375,0.27560263872146606,,
5,86,0.78125,0.43622466921806335,,
5,87,0.71875,0.5429820418357849,,
5,88,0.8125,0.49347245693206787,,
5,89,0.9166666865348816,0.3080329895019531,,
5,89,,,0.7597402334213257,0.4377003014087677
6,90,0.84375,0.456856369972229,,
6,91,0.75,0.5325672626495361,,
6,92,0.84375,0.32173416018486023,,
6,93,0.78125,0.4587680995464325,,
6,94,0.84375,0.3679352402687073,,
6,95,0.71875,0.4954746961593628,,
6,96,0.875,0.30939772725105286,,
6,97,0.65625,0.5402528047561646,,
6,98,0.875,0.35776716470718384,,
6,99,0.8125,0.4923626780509949,,
6,100,0.78125,0.46012428402900696,,
