epoch,step,train_acc,train_loss,val_acc,val_loss
9,146,0.625,0.5480347871780396,,
9,147,0.5625,0.49735739827156067,,
9,148,0.75,0.5137640237808228,,
9,149,0.75,0.5747612714767456,,
9,149,,,0.7402597665786743,0.4698736369609833
10,150,0.875,0.40296804904937744,,
10,151,0.78125,0.4312829375267029,,
10,152,0.84375,0.5485057234764099,,
10,153,0.78125,0.5157012343406677,,
10,154,0.8125,0.3977980613708496,,
10,155,0.875,0.3781577944755554,,
10,156,0.65625,0.6494547128677368,,
10,157,0.90625,0.34106194972991943,,
10,158,0.75,0.39885175228118896,,
10,159,0.8125,0.3510854244232178,,
10,160,0.75,0.4574667513370514,,
10,161,0.78125,0.3055950403213501,,
10,162,0.6875,0.5453203916549683,,
10,163,0.78125,0.4643092453479767,,
10,164,0.5833333134651184,0.5000095963478088,,
10,164,,,0.7727272510528564,0.45475590229034424
11,165,0.8125,0.440812349319458,,
11,166,0.84375,0.47629961371421814,,
11,167,0.8125,0.4643567204475403,,
11,168,0.71875,0.47487586736679077,,
11,169,0.75,0.4991571307182312,,
11,170,0.8125,0.44587090611457825,,
11,171,0.75,0.49487364292144775,,
11,172,0.84375,0.33081483840942383,,
11,173,0.78125,0.44282734394073486,,
11,174,0.8125,0.4844382405281067,,
11,175,0.78125,0.38703036308288574,,
11,176,0.9375,0.2862083315849304,,
11,177,0.875,0.34148895740509033,,
11,178,0.875,0.31135421991348267,,
11,179,0.8333333134651184,0.38909968733787537,,
11,179,,,0.7597402334213257,0.45258787274360657
12,180,0.8125,0.5351190567016602,,
12,181,0.8125,0.4185640811920166,,
12,182,0.8125,0.32321351766586304,,
12,183,0.875,0.31220412254333496,,
12,184,0.8125,0.47532182931900024,,
12,185,0.84375,0.38802504539489746,,
12,186,0.78125,0.3809788227081299,,
12,187,0.78125,0.5247153043746948,,
12,188,0.84375,0.449804425239563,,
12,189,0.875,0.27082109451293945,,
12,190,0.84375,0.32493358850479126,,
12,191,0.8125,0.3281576335430145,,
12,192,0.78125,0.34619569778442383,,
12,193,0.8125,0.38143837451934814,,
12,194,0.5833333134651184,0.9279201626777649,,
12,194,,,0.7727272510528564,0.480391263961792
13,195,0.8125,0.35582590103149414,,
13,196,0.75,0.47033900022506714,,
13,197,0.65625,0.5127568244934082,,
13,198,0.84375,0.46146252751350403,,
13,199,0.8125,0.42817971110343933,,
13,200,0.84375,0.3602186143398285,,
13,201,0.78125,0.4557034373283386,,
13,202,0.8125,0.41351041197776794,,
13,203,0.71875,0.581872820854187,,
13,204,0.71875,0.5553456544876099,,
13,205,0.71875,0.5154715776443481,,
13,206,0.8125,0.5394919514656067,,
13,207,0.875,0.4252925217151642,,
13,208,0.84375,0.3723605275154114,,
13,209,0.9166666865348816,0.4141934812068939,,
13,209,,,0.7467532753944397,0.48995494842529297
14,210,0.84375,0.4172198176383972,,
14,211,0.90625,0.42336130142211914,,
14,212,0.6875,0.5717219114303589,,
14,213,0.8125,0.4856574237346649,,
14,214,0.90625,0.33148911595344543,,
14,215,0.6875,0.42535024881362915,,
14,216,0.71875,0.4768711030483246,,
14,217,0.875,0.2776251435279846,,
14,218,0.8125,0.47487783432006836,,
14,219,0.90625,0.2827305197715759,,
14,220,0.84375,0.3336251378059387,,
14,221,0.84375,0.38346362113952637,,
14,222,0.8125,0.29984530806541443,,
14,223,0.875,0.3369556665420532,,
14,224,0.75,0.5999637246131897,,
14,224,,,0.7597402334213257,0.5146415829658508
15,225,0.75,0.3885331153869629,,
15,226,0.90625,0.2758941054344177,,
15,227,0.875,0.34876060485839844,,
15,228,0.875,0.335942804813385,,
15,229,0.8125,0.4566855728626251,,
15,230,0.9375,0.31358110904693604,,
15,231,0.8125,0.5305783748626709,,
15,232,0.875,0.3153766095638275,,
15,233,0.8125,0.38387173414230347,,
15,234,0.8125,0.35371872782707214,,
15,235,0.75,0.47610169649124146,,
15,236,0.8125,0.5019906163215637,,
15,237,0.75,0.6758700609207153,,
15,238,0.75,0.5041641592979431,,
15,239,0.9166666865348816,0.3117850720882416,,
15,239,,,0.7532467246055603,0.44655469059944153
16,240,0.75,0.47603413462638855,,
16,241,0.71875,0.5128233432769775,,
16,242,0.90625,0.3832465708255768,,
16,243,0.78125,0.47375449538230896,,
16,244,0.78125,0.5558499097824097,,
16,245,0.875,0.35295772552490234,,
16,246,0.96875,0.24128684401512146,,
16,247,0.875,0.37605172395706177,,
16,248,0.78125,0.46565157175064087,,
16,249,0.84375,0.32892298698425293,,
16,250,0.90625,0.3134775757789612,,
16,251,0.75,0.43027082085609436,,
16,252,0.875,0.34721454977989197,,
16,253,0.8125,0.4282339811325073,,
16,254,0.8333333134651184,0.4075925350189209,,
16,254,,,0.7662337422370911,0.5812346935272217
17,255,0.90625,0.31105145812034607,,
17,256,0.875,0.2008902132511139,,
17,257,0.84375,0.3497092127799988,,
17,258,0.75,0.4812701940536499,,
17,259,0.75,0.4340415298938751,,
17,260,0.75,0.41577649116516113,,
17,261,0.78125,0.4114105701446533,,
17,262,0.75,0.4968819320201874,,
17,263,0.75,0.6187145709991455,,
17,264,0.875,0.286462664604187,,
17,265,0.78125,0.35467058420181274,,
17,266,0.78125,0.4727104902267456,,
17,267,0.625,0.5767053961753845,,
17,268,0.875,0.36369961500167847,,
17,269,0.9166666865348816,0.20955835282802582,,
17,269,,,0.7792207598686218,0.4833366572856903
18,270,0.875,0.3395007252693176,,
18,271,0.8125,0.4435928463935852,,
18,272,0.90625,0.27935361862182617,,
18,273,0.8125,0.3265409469604492,,
18,274,0.8125,0.4127262532711029,,
18,275,0.84375,0.3579827547073364,,
18,276,0.9375,0.26963627338409424,,
18,277,0.90625,0.3058827817440033,,
18,278,0.84375,0.5439102649688721,,
18,279,0.6875,0.594231367111206,,
18,280,0.71875,0.47010552883148193,,
18,281,0.78125,0.38808923959732056,,
18,282,0.90625,0.26159384846687317,,
18,283,0.84375,0.35937103629112244,,
18,284,1.0,0.10607559233903885,,
18,284,,,0.7792207598686218,0.6341226100921631
19,285,0.84375,0.3328727185726166,,
19,286,0.84375,0.3023938536643982,,
19,287,0.96875,0.13097964227199554,,
19,288,0.84375,0.34203773736953735,,
19,289,0.90625,0.24809661507606506,,
19,290,0.875,0.37081727385520935,,
19,291,0.84375,0.3722299635410309,,
19,292,0.8125,0.39480075240135193,,
19,293,0.71875,0.4720187187194824,,
19,294,0.75,0.4880272150039673,,
19,295,0.8125,0.4071539640426636,,
19,296,0.78125,0.5547045469284058,,
19,297,0.8125,0.43209898471832275,,
19,298,0.8125,0.3610129952430725,,
19,299,0.5833333134651184,0.7239906191825867,,
19,299,,,0.7337662577629089,0.47198906540870667
